id,name,city,website,type_id,active,zipcode
2435,Brâm,SAINT-LAURENT-LES-ÉGLISES,www.brasseriebram.org,2,TRUE,87240
2436,des Monts d'Ambazac,SAINT-SYLVESTRE,,2,TRUE,87240
2437,Ô'Lim,BELLAC,,2,TRUE,87300
2438,de Bel-Air,SAINT-BONNET-DE-BELLAC,www.biere-la-bergere.fr,2,TRUE,87300
2439,Arti Brassage 87,SAINT-SULPICE-LAURIÈRE,www.artibrassage87.com,2,TRUE,87370
2440,Barbe en Bulle,PEYRAT-LE-CHÂTEAU,,2,TRUE,87470
2441,Ferme collective La Tournerie,COUSSAC-BONNEVAL,terredeliens.org/la-tournerie,2,TRUE,87500
2442,Bières Lémovice,RAZÈS,,2,TRUE,87640
2443,La Stour,RILHAC-LASTOURS,www.brasserie-la-stour.fr,2,TRUE,87800
2444,La Fouillotte,ÉPINAL,www.lafouillotte.fr,2,TRUE,88000
2445,Les 3 Brasseurs,ÉPINAL,www.les3brasseurs.com,2,TRUE,88000
2446,Matrina America,SAINT-DIÉ-DES-VOSGES,matrina.fr,2,TRUE,88100
2447,du Pays des Lacs,CELLES-SUR-PLAINE,brasserieartisanaledupaysdeslacs.blogspot.fr,2,TRUE,88110
2448,La Chèvre Vagabonde,LUVIGNY,,2,TRUE,88110
2449,Marcellou,SAPOIS,,2,TRUE,88120
2450,La Pimbêche,VAGNEY,,2,TRUE,88120
2451,Le Domaine du Houblon,THAON-LES-VOSGES,ledomaineduhoublon.com,2,TRUE,88150
2452,"Marie-Thérèse
SAS du Pas de l'Âne",REMIREMONT,www.brasserie-marie-therese.fr,2,TRUE,88200
2453,Artisanale des Vosges,SAINT-ÉTIENNE-LÈS-REMIREMONT,www.brasserie-lamadelon.fr,2,TRUE,88200
2454,ESAT Les Ateliers du Bois Joli,SAINT-NABORD,,2,TRUE,88200
2455,de Quat'Sous,VECOUX,,2,TRUE,88200
2456,L'Opercule,SENONES,www.lopercule.fr,2,TRUE,88210
2457,La Golaye,XERTIGNY,www.lagolaye.fr,2,TRUE,88220
2458,La Clandestine,LES VOIVRES,,2,TRUE,88240
2459,du Chajoux,LA BRESSE,,2,TRUE,88250
2460,Kaméléon,LA BRESSE,,2,TRUE,88250
2461,La Rételère,LA BRESSE,aubergedelaretelere.fr,2,TRUE,88250
2462,Schott,LA BRESSE,www.brasserie-schott.fr,2,TRUE,88250
2463,Musée Vosgien de la Brasserie,VILLE-SUR-ILLON,museevosgiendelabrasserie.com,2,TRUE,88270
2464,La Bière du Musher,CORNIMONT,,2,TRUE,88310
2465,des Sapins,VENTRON,,2,TRUE,88310
2466,de Girmont-Val-d'Ajol,GIRMONT-VAL-D'AJOL,,2,TRUE,88340
2467,Burval,LE VAL D'AJOL,www.val-heureuse.com,2,TRUE,88340
2468,du Roulier,LE VAL D'AJOL,brasserieduroulier.free.fr,2,TRUE,88340
2469,des Buissons,RUPT-SUR-MOSELLE,labrasseriedesbuissons.wordpress.com,2,TRUE,88360
2470,du Meix Blanc,GÉRARDMER,gite-gerardmer.pagesperso-orange.fr,2,TRUE,88400
2471,La Bolonhi,GÉRARDMER,www.labonlohi.fr,2,TRUE,88400
2472,La Gérômoise,GÉRARDMER,www.lageromoise.fr,2,TRUE,88400
2473,La Moussière,LA HOUSSIÈRE,,2,TRUE,88430
2474,du Thoné,LA BOURGONCE,,2,TRUE,88470
2475,La Bourlingueuse,BERTRIMOUTIER,brasserielabourlingueuse.fr,2,TRUE,88520
2476,Pikadili,MANDRAY,pikadili-brasserie.com,2,TRUE,88650
2477,Beer Of No Nation,VITTEL,www.beerofnonation.com,2,TRUE,88800
2478,Larché,SENS,www.brasserie-larche.fr,2,TRUE,89100
2479,La 5 d'Angy,LÉZINNES,la5dangy.wordpress.com,2,TRUE,89160
2480,Odile t'en brasse,AVALLON,odiletenbrasse.fr,2,TRUE,89200
2481,La Dégust'station,CHEMILLY-SUR-YONNE,,2,TRUE,89250
2482,La Cuverie,IRANCY,brasserie-lacuverie.fr,2,TRUE,89290
2483,Popihn,VAUMORT,,2,TRUE,89320
2484,La Truite,BUTTEAUX,,2,TRUE,89360
2485,de Vézelay,SAINT-PÈRE,www.brasseriedevezelay.com,2,TRUE,89450
2486,Bières de la Colline,VÉZELAY,www.bieresdelacolline.fr,2,TRUE,89450
2487,Fayyar,SAINT-BRIS-LE-VINEUX,www.fayyar.fr,2,TRUE,89530
2488,La Fringale,LASSON,ferme.delafringale.free.fr,2,TRUE,89570
2489,Grand Duc,SORMERY,legrandduc-microbrasserie.fr,2,TRUE,89570
2490,"de Chablis
Maddam",CHABLIS,www.maddam-chablis.com,2,TRUE,89800
2491,La Vaugermaine,SAINT-CYR-LES-COLONS,www.lavaugermaine.fr,2,TRUE,89800
2492,MicroBrasserie & Compagnie (MBC),BELFORT,microbrasserie-et-compagnie.fr,2,TRUE,90000
2493,MMC,BELFORT,,2,TRUE,90000
2494,du Territoire,AUXELLES-BAS,oxlbiere.fr,2,TRUE,90200
2495,Franc Comtoise,GIROMAGNY,www.larebelle.net,2,TRUE,90200
2496,Belfortaine,VALDOIE,,2,TRUE,90300
2497,La Bouledogue,VILLEBON-SUR-YVETTE,www.labouledogue.com,2,TRUE,91140
2498,Kings of Nawak Brewery,ÉTAMPES,www.kingsofnawakbrewery.com,2,TRUE,91150
2499,Les 3 Brasseurs,BRÉTIGNY-SUR-ORGE,www.3brasseurs.com,2,TRUE,91220
2500,Gus,VERRIÈRES-LE-BUISSON,,2,TRUE,91370
2501,OX,MARCOUSSIS,brasserie-ox.fr,2,TRUE,91460
2502,de la Juine,JANVILLE-SUR-JUINE,www.brasseriedelajuine.fr,2,TRUE,91510
2503,Galilée,ANGERVILLE,www.brasserie-galilee.fr,2,TRUE,91670
2504,Morel,SACLAS,,2,TRUE,91690
2505,Inkraft Beer Company,SAINT-JEAN-DE-BEAUREGARD,www.inkraft.beer,2,TRUE,91940
2506,"Nemeto
O2 Seine",NANTERRE,www.brasserienemeto.fr,2,TRUE,92000
2507,Seguin Sound,BOULOGNE-BILLANCOURT,www.seguin-sound.com,2,TRUE,92100
2508,Craft Beers & Cie - Saint-Cloud,SAINT-CLOUD,www.craftbeersetcie.com,2,TRUE,92210
2509,"Petite Couronne
SAS Les Deux Frères",GENNEVILLIERS,www.petite-couronne.fr,2,TRUE,92230
2510,Rive Droite Rive Gauche,SÈVRES,www.bieres-rivedroiterivegauche.fr,2,TRUE,92310
2511,Les 3 Lézards,CHAVILLE,,2,TRUE,92370
2512,Demory,BOBIGNY,demoryparis.com,2,TRUE,93000
2513,Croix de Chavaux,MONTREUIL,croixdechavaux.com,2,TRUE,93100
2514,La Montreuilloise,MONTREUIL,la-montreuilloise.com,2,TRUE,93100
2515,La Française,NOISY-LE-GRAND,brasserielafrancaise.fr,2,TRUE,93160
2516,de la Fontaine,BAGNOLET,,2,TRUE,93170
2517,"Brasserie du Grand Paris
My Beer Company",SAINT-DENIS,www.bgp.paris,2,TRUE,93200
2518,Bière MIЯ,ROMAINVILLE,www.biere-mir.fr,2,TRUE,93230
2519,FrogBeer,PIERREFITTE-SUR-SEINE,www.frogpubs.com,2,TRUE,93380
2520,Saint Ouen Paris,SAINT-OUEN-SUR-SEINE,saint-ouen-paris.com,2,TRUE,93400
2521,Bières Nimbus,PANTIN,bieresnimbus.fr,2,TRUE,93500
2522,Gallia - Site de Pantin,PANTIN,www.galliaparis.com,2,TRUE,93500
2523,La Parisienne,PANTIN,brasserielaparisienne.com,2,TRUE,93500
2524,Paname Brewing Company (L'Atelier),PANTIN,www.panamebrewingcompany.com,2,TRUE,93500
2525,3ienchs,SAINT-MAUR-DES-FOSSÉS,,2,TRUE,94100
2526,Outland,FONTENAY-SOUS-BOIS,outland-beer.com,2,TRUE,94120
2527,L'Alfortvillaise,ALFORTVILLE,lalfortvillaise.com,2,TRUE,94140
2528,Gallia - Site de Sucy-en-Brie,SUCY-EN-BRIE,www.galliaparis.com,2,TRUE,94370
2529,"Les Brasseries Parisiennes
BAPBAP - Site de Sucy-en-Brie",SUCY-EN-BRIE,www.bapbap.paris,2,TRUE,94370
2530,Deck & Donohue,BONNEUIL-SUR-MARNE,www.deck-donohue.com,2,TRUE,94380
2531,Breuvages et Bavardages,VITRY-SUR-SEINE,,2,TRUE,94400
2532,Artemus,LIMEIL-BRÉVANNES,www.brasserie-artemus.fr,2,TRUE,94450
2533,925,CHAMPIGNY-SUR-MARNE,www.brasserie925.com,2,TRUE,94500
2534,Le Micro Kombinat,LA QUEUE-EN-BRIE,larepublikdesmousses.fr,2,TRUE,94510
2535,Nous Douze,CHOISY-LE-ROI,nousdouze.blogspot.com,2,TRUE,94600
2536,S'tache,CHOISY-LE-ROI,brasseriestache.fr,2,TRUE,94600
2537,Le Sapeur Brasseur,SANNOIS,www.lesapeurbrasseur.com,2,TRUE,95110
2538,Terrabière,DEUIL-LA-BARRE,www.brasserie-terrabiere.com,2,TRUE,95170
2539,Les 3 Brasseurs,CORMEILLES-EN-PARISIS,www.les3brasseurs.com,2,TRUE,95240
2540,The BeerWitched,CHAUMONTEL,,2,TRUE,95270
2541,"E&B Bière Compagnie
La Bière Saint Loupienne",SAINT-LEU-LA-FORÊT,la-biere-saint-loupienne.fr,2,TRUE,95320
2542,d'Orville,LOUVRES,brasseriedorville.com,2,TRUE,95380
2543,Hespebay,GROSLAY,hespebay.fr,2,TRUE,95410
2544,Ferme-Brasserie du Vexin,THEMERICOURT,www.biere-du-vexin.com,2,TRUE,95450
2545,Les 3 Brasseurs,ERAGNY SUR OISE,www.les3brasseurs.com,2,TRUE,95610
2546,830,BOISSY-L'AILLERIE,www.brasserie830.fr,2,TRUE,95650
2547,Roissy Craft House,ROISSY-EN-FRANCE,www.crafthousepub.fr,2,TRUE,95700
2548,Les Brasseurs de Guadeloupe,BAIE-MAHAULT (Guadeloupe),gwadabeer.com,2,TRUE,97122
2549,de Deshaies,DESHAIES (Guadeloupe),www.karett.fr,2,TRUE,97126
2550,Lékouz,GOYAVE (Guadeloupe),www.lekouz.com,2,TRUE,97128
2551,Lost SXM,SAINT-MARTIN,,2,TRUE,97150
2552,Bières de la Lézarde,PETIT-BOURG (Guadeloupe),,2,TRUE,97170
2553,Petite Brasserie Martiniquaise,SAINTE-LUCE (Martinique),,2,TRUE,97228
2554,Lorraine,LE LAMANTIN (Martinique),www.brasserielorraine.com,2,TRUE,97232
2555,Le Deck,SCHOELCHER (Martinique),le-deck-restaurant.restaurantmartinique.net,2,TRUE,97233
2556,Guyanaise,MATOURY (Guyane),www.jeunegueule.com,2,TRUE,97351
2557,Origin'Ale,MONTSINÉRY-TONNEGRANDE (Guyane),origin-ale.com,2,TRUE,97356
2558,Bourbon,SAINT-DENIS (La Réunion),www.ladodo.com,2,TRUE,97400
2559,Dalons,SAINT-DENIS (La Réunion),www.bieredalons.com,2,TRUE,97400
2560,La Peïzane,SAINT-PIERRE (La Réunion),,2,TRUE,97410
2561,Les 3 Brasseurs,SAINT-PIERRE (La Réunion),www.les3brasseurs.re,2,TRUE,97410
2562,Picaro,SAINT-PIERRE (La Réunion),www.brasseriepicaro.com,2,TRUE,97410
2563,La BIB – Atelier de brassage,ENTRE-DEUX (LA RÉUNION),labib.re,2,TRUE,97414
2564,La Mafataise,LA POSSESSION (LA RÉUNION),,2,TRUE,97419
2565,des Couleurs,SAINT-LEU (LA RÉUNION),brasseriedescouleurs.fr,2,TRUE,97424
2566,du Yab,LES AVIRONS (La Réunion),,2,TRUE,97425
2567,de l'Ilet,LA PLAINE-DES-PALMISTES (La Réunion),brasseriedelilet.pourchez.com,2,TRUE,97431
2568,Spot,SAINT-LEU,lespot.re,2,TRUE,97436
2569,Les 3 Brasseurs,SAINTE-MARIE (La Réunion),www.les3brasseurs.re,2,TRUE,97438
2570,Sorebra,SAINT-LOUIS (La Réunion),www.sorebra.re,2,TRUE,97450
2571,Le Demeter,SAINT-PAUL (La Réunion),www.manzel.fr,2,TRUE,97460
2572,Les 3 Brasseurs,SAINT-PAUL (La Réunion),www.les3brasseurs.re,2,TRUE,97460
2573,de l'Anse,MIQUELON-LANGLADE (Saint-Pierre-et-Miquelon),,2,TRUE,97500
2574,Aqua Service Mayotte (Hipo),MAMOUDZOU (Mayotte),,2,TRUE,97600
2575,de Mayotte,KOUNGOU (Mayotte),,2,TRUE,97690
2576,de Monaco,MONACO,www.brasseriedemonaco.com,2,TRUE,98000
2577,Matavai,ARUE (Tahiti),,2,TRUE,98701
2578,Hoa,PAPEETE (Tahiti),www.hoa.pf,2,TRUE,98713
2579,Les 3 Brasseurs,PAPEETE (Tahiti),www.3brasseurs-pacific.com,2,TRUE,98713
2580,de Tahiti,PAPEETE (Tahiti),www.brasseriedetahiti.pf,2,TRUE,98713
2581,Brouss'Mousse,NOUMÉA (Nouvelle-Calédonie),,2,TRUE,98800
2582,de Nouvelle Calédonie,NOUMÉA (Nouvelle-Calédonie),www.gbnc.nc,2,TRUE,98800
2583,Neocallitropsis,NOUMÉA (Nouvelle-Calédonie),,2,TRUE,98800
2584,Le Froid,NOUMÉA (Nouvelle-Calédonie),lefroid.nc,2,TRUE,98800
2585,Les 3 Brasseurs,NOUMÉA (Nouvelle-Calédonie),www.cuenet.nc/3-brasseurs.html,2,TRUE,98800
